        1000  1.000000000000000E-002           2   4.00000000000000     
   0.13800000D+01  0.13800000D+01  0.13800000D+01
   0.00000000D+00  0.63998377D+01 -0.76835265D+02 -0.18118034D+03
   0.10000000D-01  0.64028902D+01 -0.76832198D+02 -0.18117726D+03
   0.20000000D-01  0.64120256D+01 -0.76822856D+02 -0.18116773D+03
   0.30000000D-01  0.64266409D+01 -0.76807347D+02 -0.18115142D+03
   0.40000000D-01  0.64458212D+01 -0.76785764D+02 -0.18112766D+03
   0.50000000D-01  0.64682939D+01 -0.76758231D+02 -0.18109557D+03
   0.60000000D-01  0.64924356D+01 -0.76724908D+02 -0.18105398D+03
   0.70000000D-01  0.65162817D+01 -0.76685980D+02 -0.18100149D+03
   0.80000000D-01  0.65375376D+01 -0.76641656D+02 -0.18093647D+03
   0.90000000D-01  0.65535912D+01 -0.76592168D+02 -0.18085706D+03
   0.10000000D+00  0.65615284D+01 -0.76537764D+02 -0.18076117D+03
   0.11000000D+00  0.65581485D+01 -0.76478706D+02 -0.18064652D+03
   0.12000000D+00  0.65399830D+01 -0.76415263D+02 -0.18051063D+03
   0.13000000D+00  0.65033145D+01 -0.76347712D+02 -0.18035087D+03
   0.14000000D+00  0.64441983D+01 -0.76276333D+02 -0.18016442D+03
   0.15000000D+00  0.63584849D+01 -0.76201406D+02 -0.17994837D+03
   0.16000000D+00  0.62418452D+01 -0.76123208D+02 -0.17969967D+03
   0.17000000D+00  0.60897963D+01 -0.76042013D+02 -0.17941518D+03
   0.18000000D+00  0.58977308D+01 -0.75958088D+02 -0.17909171D+03
   0.19000000D+00  0.56609468D+01 -0.75871692D+02 -0.17872603D+03
   0.20000000D+00  0.53746811D+01 -0.75783079D+02 -0.17831490D+03
   0.21000000D+00  0.50341442D+01 -0.75692490D+02 -0.17785509D+03
   0.22000000D+00  0.46345576D+01 -0.75600159D+02 -0.17734343D+03
   0.23000000D+00  0.41711937D+01 -0.75506309D+02 -0.17677680D+03
   0.24000000D+00  0.36394175D+01 -0.75411152D+02 -0.17615220D+03
   0.25000000D+00  0.30347315D+01 -0.75314892D+02 -0.17546676D+03
   0.26000000D+00  0.23528222D+01 -0.75217719D+02 -0.17471776D+03
   0.27000000D+00  0.15896077D+01 -0.75119816D+02 -0.17390267D+03
   0.28000000D+00  0.74128909D+00 -0.75021354D+02 -0.17301917D+03
   0.29000000D+00 -0.19559931D+00 -0.74922493D+02 -0.17206518D+03
   0.30000000D+00 -0.12241352D+01 -0.74823384D+02 -0.17103886D+03
   0.31000000D+00 -0.23469581D+01 -0.74724167D+02 -0.16993867D+03
   0.32000000D+00 -0.35662134D+01 -0.74624972D+02 -0.16876337D+03
   0.33000000D+00 -0.48835002D+01 -0.74525917D+02 -0.16751202D+03
   0.34000000D+00 -0.62998219D+01 -0.74427112D+02 -0.16618404D+03
   0.35000000D+00 -0.78155350D+01 -0.74328653D+02 -0.16477917D+03
   0.36000000D+00 -0.94303016D+01 -0.74230627D+02 -0.16329753D+03
   0.37000000D+00 -0.11143048D+02 -0.74133109D+02 -0.16173959D+03
   0.38000000D+00 -0.12951925D+02 -0.74036160D+02 -0.16010619D+03
   0.39000000D+00 -0.14854277D+02 -0.73939831D+02 -0.15839856D+03
   0.40000000D+00 -0.16846612D+02 -0.73844156D+02 -0.15661828D+03
   0.41000000D+00 -0.18924586D+02 -0.73749158D+02 -0.15476732D+03
   0.42000000D+00 -0.21082988D+02 -0.73654842D+02 -0.15284799D+03
   0.43000000D+00 -0.23315739D+02 -0.73561198D+02 -0.15086298D+03
   0.44000000D+00 -0.25615901D+02 -0.73468199D+02 -0.14881530D+03
   0.45000000D+00 -0.27975692D+02 -0.73375797D+02 -0.14670830D+03
   0.46000000D+00 -0.30386517D+02 -0.73283925D+02 -0.14454564D+03
   0.47000000D+00 -0.32839009D+02 -0.73192494D+02 -0.14233128D+03
   0.48000000D+00 -0.35323079D+02 -0.73101391D+02 -0.14006942D+03
   0.49000000D+00 -0.37827984D+02 -0.73010481D+02 -0.13776456D+03
   0.50000000D+00 -0.40342397D+02 -0.72919598D+02 -0.13542137D+03
   0.51000000D+00 -0.42854499D+02 -0.72828550D+02 -0.13304476D+03
   0.52000000D+00 -0.45352072D+02 -0.72737115D+02 -0.13063979D+03
   0.53000000D+00 -0.47822616D+02 -0.72645037D+02 -0.12821166D+03
