        1000  1.000000000000000E-002           2   1.00000000000000     
   0.18000000D+01  0.28500000D+01  0.28500000D+01
   0.00000000D+00  0.19227594D+02  0.78329410D+01 -0.64070847D+02
   0.10000000D-01  0.19227598D+02  0.78329453D+01 -0.64070842D+02
   0.20000000D-01  0.19227603D+02  0.78329523D+01 -0.64070822D+02
   0.30000000D-01  0.19227594D+02  0.78329508D+01 -0.64070767D+02
   0.40000000D-01  0.19227551D+02  0.78329299D+01 -0.64070636D+02
   0.50000000D-01  0.19227453D+02  0.78328788D+01 -0.64070368D+02
   0.60000000D-01  0.19227275D+02  0.78327865D+01 -0.64069881D+02
   0.70000000D-01  0.19226991D+02  0.78326422D+01 -0.64069071D+02
   0.80000000D-01  0.19226569D+02  0.78324350D+01 -0.64067818D+02
   0.90000000D-01  0.19225976D+02  0.78321540D+01 -0.64065979D+02
   0.10000000D+00  0.19225176D+02  0.78317883D+01 -0.64063393D+02
   0.11000000D+00  0.19224128D+02  0.78313269D+01 -0.64059882D+02
   0.12000000D+00  0.19222791D+02  0.78307589D+01 -0.64055246D+02
   0.13000000D+00  0.19221119D+02  0.78300733D+01 -0.64049271D+02
   0.14000000D+00  0.19219064D+02  0.78292592D+01 -0.64041723D+02
   0.15000000D+00  0.19216575D+02  0.78283055D+01 -0.64032352D+02
   0.16000000D+00  0.19213598D+02  0.78272012D+01 -0.64020894D+02
   0.17000000D+00  0.19210077D+02  0.78259353D+01 -0.64007068D+02
   0.18000000D+00  0.19205951D+02  0.78244966D+01 -0.63990579D+02
   0.19000000D+00  0.19201160D+02  0.78228740D+01 -0.63971118D+02
   0.20000000D+00  0.19195637D+02  0.78210563D+01 -0.63948364D+02
   0.21000000D+00  0.19189316D+02  0.78190322D+01 -0.63921983D+02
   0.22000000D+00  0.19182127D+02  0.78167905D+01 -0.63891630D+02
   0.23000000D+00  0.19173997D+02  0.78143197D+01 -0.63856952D+02
   0.24000000D+00  0.19164852D+02  0.78116083D+01 -0.63817584D+02
   0.25000000D+00  0.19154613D+02  0.78086449D+01 -0.63773155D+02
   0.26000000D+00  0.19143201D+02  0.78054177D+01 -0.63723286D+02
   0.27000000D+00  0.19130535D+02  0.78019149D+01 -0.63667593D+02
   0.28000000D+00  0.19116530D+02  0.77981248D+01 -0.63605686D+02
   0.29000000D+00  0.19101099D+02  0.77940353D+01 -0.63537171D+02
   0.30000000D+00  0.19084155D+02  0.77896342D+01 -0.63461654D+02
   0.31000000D+00  0.19065606D+02  0.77849093D+01 -0.63378737D+02
   0.32000000D+00  0.19045361D+02  0.77798481D+01 -0.63288022D+02
   0.33000000D+00  0.19023326D+02  0.77744380D+01 -0.63189114D+02
   0.34000000D+00  0.18999404D+02  0.77686663D+01 -0.63081619D+02
   0.35000000D+00  0.18973498D+02  0.77625200D+01 -0.62965146D+02
   0.36000000D+00  0.18945510D+02  0.77559858D+01 -0.62839310D+02
   0.37000000D+00  0.18915339D+02  0.77490505D+01 -0.62703730D+02
   0.38000000D+00  0.18882884D+02  0.77417005D+01 -0.62558033D+02
   0.39000000D+00  0.18848042D+02  0.77339220D+01 -0.62401857D+02
