        1000  1.000000000000000E-002           2   2.00000000000000     
   0.15400000D+01  0.12800000D+01  0.12800000D+01
   0.00000000D+00  0.28909068D+02 -0.21969541D+02 -0.75267980D+02
   0.10000000D-01  0.28909146D+02 -0.21969460D+02 -0.75267896D+02
   0.20000000D-01  0.28909377D+02 -0.21969178D+02 -0.75267580D+02
   0.30000000D-01  0.28909618D+02 -0.21968720D+02 -0.75266971D+02
   0.40000000D-01  0.28909654D+02 -0.21968098D+02 -0.75265945D+02
   0.50000000D-01  0.28909192D+02 -0.21967325D+02 -0.75264321D+02
   0.60000000D-01  0.28907861D+02 -0.21966414D+02 -0.75261868D+02
   0.70000000D-01  0.28905209D+02 -0.21965380D+02 -0.75258300D+02
   0.80000000D-01  0.28900713D+02 -0.21964235D+02 -0.75253279D+02
   0.90000000D-01  0.28893772D+02 -0.21962990D+02 -0.75246418D+02
   0.10000000D+00  0.28883718D+02 -0.21961654D+02 -0.75237279D+02
   0.11000000D+00  0.28869811D+02 -0.21960234D+02 -0.75225376D+02
   0.12000000D+00  0.28851246D+02 -0.21958736D+02 -0.75210177D+02
   0.13000000D+00  0.28827154D+02 -0.21957161D+02 -0.75191108D+02
   0.14000000D+00  0.28796607D+02 -0.21955507D+02 -0.75167551D+02
   0.15000000D+00  0.28758617D+02 -0.21953772D+02 -0.75138851D+02
   0.16000000D+00  0.28712145D+02 -0.21951948D+02 -0.75104318D+02
   0.17000000D+00  0.28656098D+02 -0.21950025D+02 -0.75063229D+02
   0.18000000D+00  0.28589339D+02 -0.21947991D+02 -0.75014833D+02
   0.19000000D+00  0.28510687D+02 -0.21945832D+02 -0.74958353D+02
   0.20000000D+00  0.28418924D+02 -0.21943528D+02 -0.74892993D+02
   0.21000000D+00  0.28312797D+02 -0.21941062D+02 -0.74817938D+02
   0.22000000D+00  0.28191024D+02 -0.21938412D+02 -0.74732361D+02
   0.23000000D+00  0.28052300D+02 -0.21935556D+02 -0.74635427D+02
   0.24000000D+00  0.27895302D+02 -0.21932470D+02 -0.74526297D+02
   0.25000000D+00  0.27718692D+02 -0.21929131D+02 -0.74404133D+02
   0.26000000D+00  0.27521127D+02 -0.21925517D+02 -0.74268102D+02
   0.27000000D+00  0.27301264D+02 -0.21921604D+02 -0.74117382D+02
   0.28000000D+00  0.27057767D+02 -0.21917371D+02 -0.73951164D+02
   0.29000000D+00  0.26789309D+02 -0.21912799D+02 -0.73768660D+02
   0.30000000D+00  0.26494588D+02 -0.21907870D+02 -0.73569107D+02
   0.31000000D+00  0.26172328D+02 -0.21902571D+02 -0.73351769D+02
   0.32000000D+00  0.25821289D+02 -0.21896890D+02 -0.73115946D+02
   0.33000000D+00  0.25440273D+02 -0.21890822D+02 -0.72860972D+02
   0.34000000D+00  0.25028137D+02 -0.21884365D+02 -0.72586228D+02
   0.35000000D+00  0.24583795D+02 -0.21877521D+02 -0.72291137D+02
   0.36000000D+00  0.24106234D+02 -0.21870301D+02 -0.71975176D+02
   0.37000000D+00  0.23594515D+02 -0.21862719D+02 -0.71637873D+02
   0.38000000D+00  0.23047789D+02 -0.21854797D+02 -0.71278817D+02
   0.39000000D+00  0.22465300D+02 -0.21846565D+02 -0.70897654D+02
   0.40000000D+00  0.21846398D+02 -0.21838059D+02 -0.70494096D+02
   0.41000000D+00  0.21190547D+02 -0.21829323D+02 -0.70067924D+02
   0.42000000D+00  0.20497332D+02 -0.21820411D+02 -0.69618984D+02
   0.43000000D+00  0.19766469D+02 -0.21811382D+02 -0.69147195D+02
   0.44000000D+00  0.18997813D+02 -0.21802306D+02 -0.68652551D+02
   0.45000000D+00  0.18191367D+02 -0.21793262D+02 -0.68135116D+02
   0.46000000D+00  0.17347286D+02 -0.21784335D+02 -0.67595032D+02
   0.47000000D+00  0.16465887D+02 -0.21775620D+02 -0.67032518D+02
   0.48000000D+00  0.15547656D+02 -0.21767222D+02 -0.66447867D+02
   0.49000000D+00  0.14593249D+02 -0.21759253D+02 -0.65841449D+02
   0.50000000D+00  0.13603504D+02 -0.21751833D+02 -0.65213712D+02
   0.51000000D+00  0.12579437D+02 -0.21745089D+02 -0.64565175D+02
   0.52000000D+00  0.11522251D+02 -0.21739158D+02 -0.63896433D+02
   0.53000000D+00  0.10433334D+02 -0.21734181D+02 -0.63208153D+02
   0.54000000D+00  0.93142616D+01 -0.21730308D+02 -0.62501071D+02
   0.55000000D+00  0.81667983D+01 -0.21727692D+02 -0.61775991D+02
   0.56000000D+00  0.69928936D+01 -0.21726492D+02 -0.61033783D+02
   0.57000000D+00  0.57946758D+01 -0.21726871D+02 -0.60275378D+02
   0.58000000D+00  0.45744526D+01 -0.21728996D+02 -0.59501764D+02
   0.59000000D+00  0.33347076D+01 -0.21733034D+02 -0.58713987D+02
   0.60000000D+00  0.20780846D+01 -0.21739153D+02 -0.57913141D+02
   0.61000000D+00  0.80738077D+00 -0.21747521D+02 -0.57100368D+02
   0.62000000D+00 -0.47445361D+00 -0.21758304D+02 -0.56276853D+02
   0.63000000D+00 -0.17643391D+01 -0.21771664D+02 -0.55443817D+02
   0.64000000D+00 -0.30590788D+01 -0.21787758D+02 -0.54602512D+02
   0.65000000D+00 -0.43553616D+01 -0.21806736D+02 -0.53754220D+02
   0.66000000D+00 -0.56497929D+01 -0.21828739D+02 -0.52900244D+02
   0.67000000D+00 -0.69389030D+01 -0.21853897D+02 -0.52041902D+02
   0.68000000D+00 -0.82191650D+01 -0.21882329D+02 -0.51180524D+02
   0.69000000D+00 -0.94870205D+01 -0.21914135D+02 -0.50317445D+02
   0.70000000D+00 -0.10738891D+02 -0.21949401D+02 -0.49454000D+02
   0.71000000D+00 -0.11971209D+02 -0.21988192D+02 -0.48591515D+02
   0.72000000D+00 -0.13180427D+02 -0.22030551D+02 -0.47731306D+02
   0.73000000D+00 -0.14363056D+02 -0.22076495D+02 -0.46874667D+02
   0.74000000D+00 -0.15515666D+02 -0.22126017D+02 -0.46022872D+02
   0.75000000D+00 -0.16634937D+02 -0.22179076D+02 -0.45177162D+02
   0.76000000D+00 -0.17717650D+02 -0.22235602D+02 -0.44338744D+02
   0.77000000D+00 -0.18760737D+02 -0.22295489D+02 -0.43508781D+02
   0.78000000D+00 -0.19761283D+02 -0.22358596D+02 -0.42688394D+02
   0.79000000D+00 -0.20716559D+02 -0.22424742D+02 -0.41878650D+02
   0.80000000D+00 -0.21624044D+02 -0.22493708D+02 -0.41080560D+02
   0.81000000D+00 -0.22481426D+02 -0.22565236D+02 -0.40295080D+02
   0.82000000D+00 -0.23286659D+02 -0.22639022D+02 -0.39523097D+02
   0.83000000D+00 -0.24037930D+02 -0.22714728D+02 -0.38765443D+02
   0.84000000D+00 -0.24733737D+02 -0.22791975D+02 -0.38022876D+02
   0.85000000D+00 -0.25372843D+02 -0.22870350D+02 -0.37296096D+02
   0.86000000D+00 -0.25954349D+02 -0.22949411D+02 -0.36585734D+02
   0.87000000D+00 -0.26477665D+02 -0.23028685D+02 -0.35892363D+02
   0.88000000D+00 -0.26942545D+02 -0.23107690D+02 -0.35216502D+02
   0.89000000D+00 -0.27349118D+02 -0.23185931D+02 -0.34558616D+02
   0.90000000D+00 -0.27697823D+02 -0.23262919D+02 -0.33919137D+02
   0.91000000D+00 -0.27989564D+02 -0.23338177D+02 -0.33298450D+02
   0.92000000D+00 -0.28225496D+02 -0.23411257D+02 -0.32696935D+02
   0.93000000D+00 -0.28407355D+02 -0.23481790D+02 -0.32114976D+02
   0.94000000D+00 -0.28537100D+02 -0.23549464D+02 -0.31552981D+02
   0.95000000D+00 -0.28617398D+02 -0.23614212D+02 -0.31011515D+02
   0.96000000D+00 -0.28651187D+02 -0.23676048D+02 -0.30491185D+02
   0.97000000D+00 -0.28641659D+02 -0.23734921D+02 -0.29992447D+02
   0.98000000D+00 -0.28592215D+02 -0.23790724D+02 -0.29515633D+02
   0.99000000D+00 -0.28506365D+02 -0.23843320D+02 -0.29060987D+02
   0.10000000D+01 -0.28387837D+02 -0.23892505D+02 -0.28628569D+02
   0.10100000D+01 -0.28240394D+02 -0.23938058D+02 -0.28218390D+02
   0.10200000D+01 -0.28067882D+02 -0.23979691D+02 -0.27830262D+02
   0.10300000D+01 -0.27874181D+02 -0.24017090D+02 -0.27463907D+02
   0.10400000D+01 -0.27663110D+02 -0.24049907D+02 -0.27118929D+02
   0.10500000D+01 -0.27438390D+02 -0.24077747D+02 -0.26794747D+02
   0.10600000D+01 -0.27203694D+02 -0.24100205D+02 -0.26490740D+02
   0.10700000D+01 -0.26962380D+02 -0.24116841D+02 -0.26206088D+02
   0.10800000D+01 -0.26717670D+02 -0.24127198D+02 -0.25939885D+02
   0.10900000D+01 -0.26472464D+02 -0.24130815D+02 -0.25691144D+02
   0.11000000D+01 -0.26228954D+02 -0.24127220D+02 -0.25458699D+02
   0.11100000D+01 -0.25989180D+02 -0.24115943D+02 -0.25241357D+02
   0.11200000D+01 -0.25754012D+02 -0.24096529D+02 -0.25037808D+02
   0.11300000D+01 -0.25523276D+02 -0.24068544D+02 -0.24846646D+02
   0.11400000D+01 -0.25296773D+02 -0.24031563D+02 -0.24666447D+02
   0.11500000D+01 -0.25074373D+02 -0.23985227D+02 -0.24495705D+02
   0.11600000D+01 -0.24855974D+02 -0.23929208D+02 -0.24332882D+02
   0.11700000D+01 -0.24641473D+02 -0.23863213D+02 -0.24176443D+02
   0.11800000D+01 -0.24430762D+02 -0.23787077D+02 -0.24024866D+02
   0.11900000D+01 -0.24223729D+02 -0.23700669D+02 -0.23876633D+02
   0.12000000D+01 -0.24020267D+02 -0.23603933D+02 -0.23730289D+02
   0.12100000D+01 -0.23820282D+02 -0.23497010D+02 -0.23584525D+02
   0.12200000D+01 -0.23623680D+02 -0.23380073D+02 -0.23438058D+02
   0.12300000D+01 -0.23430372D+02 -0.23253428D+02 -0.23289768D+02
   0.12400000D+01 -0.23240271D+02 -0.23117662D+02 -0.23138879D+02
   0.12500000D+01 -0.23053294D+02 -0.22973400D+02 -0.22984659D+02
   0.12600000D+01 -0.22869359D+02 -0.22821439D+02 -0.22826639D+02
   0.12700000D+01 -0.22688391D+02 -0.22662947D+02 -0.22664911D+02
   0.12800000D+01 -0.22510314D+02 -0.22499146D+02 -0.22499645D+02
   0.12900000D+01 -0.22335056D+02 -0.22331470D+02 -0.22331401D+02
   0.13000000D+01 -0.22162549D+02 -0.22161952D+02 -0.22161819D+02
   0.13100000D+01 -0.21992726D+02 -0.21992723D+02 -0.21992719D+02
   0.13200000D+01 -0.21825521D+02 -0.21825587D+02 -0.21825650D+02
   0.13300000D+01 -0.21660873D+02 -0.21660926D+02 -0.21660977D+02
   0.13400000D+01 -0.21498722D+02 -0.21498732D+02 -0.21498741D+02
   0.13500000D+01 -0.21339008D+02 -0.21338991D+02 -0.21338976D+02
   0.13600000D+01 -0.21181675D+02 -0.21181658D+02 -0.21181642D+02
   0.13700000D+01 -0.21026671D+02 -0.21026664D+02 -0.21026658D+02
   0.13800000D+01 -0.20873941D+02 -0.20873944D+02 -0.20873947D+02
   0.13900000D+01 -0.20723433D+02 -0.20723438D+02 -0.20723443D+02
   0.14000000D+01 -0.20575100D+02 -0.20575103D+02 -0.20575106D+02
   0.14100000D+01 -0.20428893D+02 -0.20428893D+02 -0.20428893D+02
   0.14200000D+01 -0.20284765D+02 -0.20284764D+02 -0.20284762D+02
   0.14300000D+01 -0.20142672D+02 -0.20142670D+02 -0.20142669D+02
   0.14400000D+01 -0.20002569D+02 -0.20002569D+02 -0.20002569D+02
   0.14500000D+01 -0.19864415D+02 -0.19864415D+02 -0.19864415D+02
   0.14600000D+01 -0.19728167D+02 -0.19728168D+02 -0.19728168D+02
   0.14700000D+01 -0.19593787D+02 -0.19593787D+02 -0.19593788D+02
   0.14800000D+01 -0.19461236D+02 -0.19461236D+02 -0.19461236D+02
   0.14900000D+01 -0.19330474D+02 -0.19330474D+02 -0.19330474D+02
   0.15000000D+01 -0.19201467D+02 -0.19201467D+02 -0.19201467D+02
   0.15100000D+01 -0.19074178D+02 -0.19074178D+02 -0.19074178D+02
   0.15200000D+01 -0.18948574D+02 -0.18948574D+02 -0.18948574D+02
   0.15300000D+01 -0.18824618D+02 -0.18824619D+02 -0.18824619D+02
