        1000  1.000000000000000E-002           2   4.00000000000000     
   0.79000000D+00  0.79000000D+00  0.79000000D+00
   0.00000000D+00 -0.67420376D+02 -0.25669253D+03 -0.19423801D+03
   0.10000000D-01 -0.67402939D+02 -0.25667500D+03 -0.19422052D+03
   0.20000000D-01 -0.67350259D+02 -0.25662093D+03 -0.19416706D+03
   0.30000000D-01 -0.67264760D+02 -0.25652941D+03 -0.19407818D+03
   0.40000000D-01 -0.67149809D+02 -0.25639830D+03 -0.19395415D+03
   0.50000000D-01 -0.67009899D+02 -0.25622449D+03 -0.19379518D+03
   0.60000000D-01 -0.66850480D+02 -0.25600381D+03 -0.19360130D+03
   0.70000000D-01 -0.66677773D+02 -0.25573099D+03 -0.19337223D+03
   0.80000000D-01 -0.66498583D+02 -0.25539961D+03 -0.19310725D+03
   0.90000000D-01 -0.66320139D+02 -0.25500208D+03 -0.19280516D+03
   0.10000000D+00 -0.66149942D+02 -0.25452975D+03 -0.19246420D+03
   0.11000000D+00 -0.65995651D+02 -0.25397298D+03 -0.19208206D+03
   0.12000000D+00 -0.65864976D+02 -0.25332124D+03 -0.19165586D+03
   0.13000000D+00 -0.65765592D+02 -0.25256334D+03 -0.19118224D+03
   0.14000000D+00 -0.65705069D+02 -0.25168757D+03 -0.19065738D+03
   0.15000000D+00 -0.65690800D+02 -0.25068195D+03 -0.19007711D+03
   0.16000000D+00 -0.65729943D+02 -0.24953446D+03 -0.18943694D+03
   0.17000000D+00 -0.65829357D+02 -0.24823324D+03 -0.18873224D+03
   0.18000000D+00 -0.65995540D+02 -0.24676688D+03 -0.18795824D+03
   0.19000000D+00 -0.66234566D+02 -0.24512461D+03 -0.18711020D+03
   0.20000000D+00 -0.66552017D+02 -0.24329655D+03 -0.18618347D+03
   0.21000000D+00 -0.66952917D+02 -0.24127394D+03 -0.18517358D+03
   0.22000000D+00 -0.67441656D+02 -0.23904932D+03 -0.18407636D+03
   0.23000000D+00 -0.68021922D+02 -0.23661675D+03 -0.18288797D+03
   0.24000000D+00 -0.68696626D+02 -0.23397194D+03 -0.18160505D+03
   0.25000000D+00 -0.69467828D+02 -0.23111243D+03 -0.18022472D+03
   0.26000000D+00 -0.70336666D+02 -0.22803766D+03 -0.17874470D+03
   0.27000000D+00 -0.71303284D+02 -0.22474913D+03 -0.17716333D+03
   0.28000000D+00 -0.72366775D+02 -0.22125040D+03 -0.17547963D+03
   0.29000000D+00 -0.73525112D+02 -0.21754713D+03 -0.17369336D+03
