        1000  1.000000000000000E-002           2   5.00000000000000     
   0.12400000D+01  0.12400000D+01  0.12400000D+01
   0.00000000D+00 -0.12968189D+03 -0.34254907D+03 -0.25731331D+03
   0.10000000D-01 -0.12964872D+03 -0.34251576D+03 -0.25728008D+03
   0.20000000D-01 -0.12954905D+03 -0.34241390D+03 -0.25717931D+03
   0.30000000D-01 -0.12938741D+03 -0.34224285D+03 -0.25701296D+03
   0.40000000D-01 -0.12917020D+03 -0.34200039D+03 -0.25678311D+03
   0.50000000D-01 -0.12890566D+03 -0.34168293D+03 -0.25649206D+03
   0.60000000D-01 -0.12860334D+03 -0.34128512D+03 -0.25614186D+03
   0.70000000D-01 -0.12827365D+03 -0.34079957D+03 -0.25573395D+03
   0.80000000D-01 -0.12792737D+03 -0.34021672D+03 -0.25526882D+03
   0.90000000D-01 -0.12757534D+03 -0.33952482D+03 -0.25474582D+03
   0.10000000D+00 -0.12722822D+03 -0.33871001D+03 -0.25416308D+03
   0.11000000D+00 -0.12689631D+03 -0.33775658D+03 -0.25351752D+03
   0.12000000D+00 -0.12658945D+03 -0.33664728D+03 -0.25280494D+03
   0.13000000D+00 -0.12631697D+03 -0.33536371D+03 -0.25202015D+03
   0.14000000D+00 -0.12608759D+03 -0.33388678D+03 -0.25115715D+03
   0.15000000D+00 -0.12590947D+03 -0.33219711D+03 -0.25020932D+03
   0.16000000D+00 -0.12579007D+03 -0.33027557D+03 -0.24916959D+03
   0.17000000D+00 -0.12573619D+03 -0.32810371D+03 -0.24803068D+03
   0.18000000D+00 -0.12575389D+03 -0.32566422D+03 -0.24678526D+03
   0.19000000D+00 -0.12584844D+03 -0.32294140D+03 -0.24542614D+03
   0.20000000D+00 -0.12602426D+03 -0.31992158D+03 -0.24394646D+03
   0.21000000D+00 -0.12628485D+03 -0.31659344D+03 -0.24233984D+03
   0.22000000D+00 -0.12663273D+03 -0.31294845D+03 -0.24060056D+03
   0.23000000D+00 -0.12706936D+03 -0.30898109D+03 -0.23872364D+03
   0.24000000D+00 -0.12759508D+03 -0.30468914D+03 -0.23670502D+03
   0.25000000D+00 -0.12820903D+03 -0.30007386D+03 -0.23454166D+03
   0.26000000D+00 -0.12890911D+03 -0.29514012D+03 -0.23223158D+03
   0.27000000D+00 -0.12969187D+03 -0.28989647D+03 -0.22977401D+03
   0.28000000D+00 -0.13055255D+03 -0.28435514D+03 -0.22716940D+03
   0.29000000D+00 -0.13148495D+03 -0.27853200D+03 -0.22441945D+03
   0.30000000D+00 -0.13248151D+03 -0.27244641D+03 -0.22152718D+03
   0.31000000D+00 -0.13353323D+03 -0.26612103D+03 -0.21849690D+03
   0.32000000D+00 -0.13462972D+03 -0.25958161D+03 -0.21533419D+03
   0.33000000D+00 -0.13575926D+03 -0.25285664D+03 -0.21204592D+03
   0.34000000D+00 -0.13690884D+03 -0.24597704D+03 -0.20864015D+03
   0.35000000D+00 -0.13806427D+03 -0.23897576D+03 -0.20512610D+03
   0.36000000D+00 -0.13921027D+03 -0.23188734D+03 -0.20151406D+03
   0.37000000D+00 -0.14033065D+03 -0.22474749D+03 -0.19781532D+03
   0.38000000D+00 -0.14140847D+03 -0.21759258D+03 -0.19404206D+03
   0.39000000D+00 -0.14242625D+03 -0.21045923D+03 -0.19020722D+03
   0.40000000D+00 -0.14336616D+03 -0.20338381D+03 -0.18632442D+03
   0.41000000D+00 -0.14421033D+03 -0.19640196D+03 -0.18240780D+03
   0.42000000D+00 -0.14494107D+03 -0.18954821D+03 -0.17847188D+03
   0.43000000D+00 -0.14554119D+03 -0.18285551D+03 -0.17453144D+03
   0.44000000D+00 -0.14599431D+03 -0.17635487D+03 -0.17060134D+03
   0.45000000D+00 -0.14628514D+03 -0.17007503D+03 -0.16669640D+03
   0.46000000D+00 -0.14639981D+03 -0.16404212D+03 -0.16283125D+03
   0.47000000D+00 -0.14632618D+03 -0.15827940D+03 -0.15902012D+03
   0.48000000D+00 -0.14605415D+03 -0.15280704D+03 -0.15527676D+03
   0.49000000D+00 -0.14557593D+03 -0.14764189D+03 -0.15161424D+03
   0.50000000D+00 -0.14488629D+03 -0.14279735D+03 -0.14804478D+03
   0.51000000D+00 -0.14398279D+03 -0.13828322D+03 -0.14457966D+03
   0.52000000D+00 -0.14286596D+03 -0.13410562D+03 -0.14122900D+03
   0.53000000D+00 -0.14153941D+03 -0.13026695D+03 -0.13800169D+03
   0.54000000D+00 -0.14000997D+03 -0.12676573D+03 -0.13490519D+03
   0.55000000D+00 -0.13828770D+03 -0.12359665D+03 -0.13194543D+03
   0.56000000D+00 -0.13638581D+03 -0.12075059D+03 -0.12912670D+03
   0.57000000D+00 -0.13432053D+03 -0.11821469D+03 -0.12645156D+03
   0.58000000D+00 -0.13211107D+03 -0.11597225D+03 -0.12392074D+03
   0.59000000D+00 -0.12977929D+03 -0.11400295D+03 -0.12153303D+03
   0.60000000D+00 -0.12734932D+03 -0.11228312D+03 -0.11928535D+03
   0.61000000D+00 -0.12484728D+03 -0.11078584D+03 -0.11717274D+03
   0.62000000D+00 -0.12230078D+03 -0.10948123D+03 -0.11518825D+03
   0.63000000D+00 -0.11973834D+03 -0.10833712D+03 -0.11332326D+03
   0.64000000D+00 -0.11718884D+03 -0.10731938D+03 -0.11156751D+03
   0.65000000D+00 -0.11468073D+03 -0.10639276D+03 -0.10990923D+03
   0.66000000D+00 -0.11224132D+03 -0.10552184D+03 -0.10833570D+03
   0.67000000D+00 -0.10989599D+03 -0.10467187D+03 -0.10683330D+03
   0.68000000D+00 -0.10766680D+03 -0.10381056D+03 -0.10538830D+03
   0.69000000D+00 -0.10557224D+03 -0.10290879D+03 -0.10398719D+03
   0.70000000D+00 -0.10362496D+03 -0.10194336D+03 -0.10261755D+03
   0.71000000D+00 -0.10183126D+03 -0.10089834D+03 -0.10126890D+03
   0.72000000D+00 -0.10018945D+03 -0.99767258D+02 -0.99933461D+02
   0.73000000D+00 -0.98687515D+02 -0.98556724D+02 -0.98607783D+02
   0.74000000D+00 -0.97303697D+02 -0.97286039D+02 -0.97292803D+02
   0.75000000D+00 -0.95998457D+02 -0.95998674D+02 -0.95998598D+02
   0.76000000D+00 -0.94735060D+02 -0.94735814D+02 -0.94735549D+02
   0.77000000D+00 -0.93505082D+02 -0.93504937D+02 -0.93504988D+02
   0.78000000D+00 -0.92306292D+02 -0.92306111D+02 -0.92306175D+02
   0.79000000D+00 -0.91137745D+02 -0.91137797D+02 -0.91137778D+02
   0.80000000D+00 -0.89998510D+02 -0.89998555D+02 -0.89998539D+02
   0.81000000D+00 -0.88887431D+02 -0.88887415D+02 -0.88887421D+02
   0.82000000D+00 -0.87803426D+02 -0.87803414D+02 -0.87803418D+02
   0.83000000D+00 -0.86745539D+02 -0.86745543D+02 -0.86745542D+02
   0.84000000D+00 -0.85712847D+02 -0.85712850D+02 -0.85712849D+02
   0.85000000D+00 -0.84704457D+02 -0.84704456D+02 -0.84704457D+02
   0.86000000D+00 -0.83719516D+02 -0.83719515D+02 -0.83719515D+02
   0.87000000D+00 -0.82757220D+02 -0.82757220D+02 -0.82757220D+02
   0.88000000D+00 -0.81816792D+02 -0.81816792D+02 -0.81816792D+02
   0.89000000D+00 -0.80897501D+02 -0.80897501D+02 -0.80897501D+02
   0.90000000D+00 -0.79998636D+02 -0.79998636D+02 -0.79998636D+02
   0.91000000D+00 -0.79119530D+02 -0.79119530D+02 -0.79119530D+02
   0.92000000D+00 -0.78259532D+02 -0.78259532D+02 -0.78259532D+02
   0.93000000D+00 -0.77418032D+02 -0.77418032D+02 -0.77418032D+02
   0.94000000D+00 -0.76594434D+02 -0.76594434D+02 -0.76594434D+02
   0.95000000D+00 -0.75788176D+02 -0.75788176D+02 -0.75788176D+02
   0.96000000D+00 -0.74998716D+02 -0.74998716D+02 -0.74998716D+02
   0.97000000D+00 -0.74225532D+02 -0.74225532D+02 -0.74225532D+02
   0.98000000D+00 -0.73468129D+02 -0.73468129D+02 -0.73468129D+02
   0.99000000D+00 -0.72726025D+02 -0.72726025D+02 -0.72726025D+02
   0.10000000D+01 -0.71998765D+02 -0.71998765D+02 -0.71998765D+02
   0.10100000D+01 -0.71285906D+02 -0.71285906D+02 -0.71285906D+02
   0.10200000D+01 -0.70587024D+02 -0.70587024D+02 -0.70587024D+02
   0.10300000D+01 -0.69901714D+02 -0.69901714D+02 -0.69901714D+02
   0.10400000D+01 -0.69229580D+02 -0.69229580D+02 -0.69229580D+02
   0.10500000D+01 -0.68570252D+02 -0.68570252D+02 -0.68570252D+02
   0.10600000D+01 -0.67923362D+02 -0.67923362D+02 -0.67923362D+02
   0.10700000D+01 -0.67288564D+02 -0.67288564D+02 -0.67288564D+02
   0.10800000D+01 -0.66665523D+02 -0.66665523D+02 -0.66665523D+02
   0.10900000D+01 -0.66053911D+02 -0.66053911D+02 -0.66053911D+02
   0.11000000D+01 -0.65453421D+02 -0.65453421D+02 -0.65453421D+02
   0.11100000D+01 -0.64863752D+02 -0.64863752D+02 -0.64863752D+02
   0.11200000D+01 -0.64284610D+02 -0.64284610D+02 -0.64284610D+02
   0.11300000D+01 -0.63715720D+02 -0.63715720D+02 -0.63715720D+02
   0.11400000D+01 -0.63156810D+02 -0.63156810D+02 -0.63156810D+02
   0.11500000D+01 -0.62607620D+02 -0.62607620D+02 -0.62607620D+02
   0.11600000D+01 -0.62067900D+02 -0.62067900D+02 -0.62067900D+02
   0.11700000D+01 -0.61537405D+02 -0.61537405D+02 -0.61537405D+02
   0.11800000D+01 -0.61015901D+02 -0.61015901D+02 -0.61015901D+02
   0.11900000D+01 -0.60503163D+02 -0.60503163D+02 -0.60503163D+02
   0.12000000D+01 -0.59998969D+02 -0.59998969D+02 -0.59998969D+02
   0.12100000D+01 -0.59503110D+02 -0.59503110D+02 -0.59503110D+02
   0.12200000D+01 -0.59015381D+02 -0.59015381D+02 -0.59015381D+02
   0.12300000D+01 -0.58535580D+02 -0.58535580D+02 -0.58535580D+02
   0.12400000D+01 -0.58063519D+02 -0.58063519D+02 -0.58063519D+02
   0.12500000D+01 -0.57599011D+02 -0.57599011D+02 -0.57599011D+02
   0.12600000D+01 -0.57141876D+02 -0.57141876D+02 -0.57141876D+02
   0.12700000D+01 -0.56691939D+02 -0.56691939D+02 -0.56691939D+02
   0.12800000D+01 -0.56249035D+02 -0.56249035D+02 -0.56249035D+02
   0.12900000D+01 -0.55812995D+02 -0.55812995D+02 -0.55812995D+02
   0.13000000D+01 -0.55383664D+02 -0.55383664D+02 -0.55383664D+02
   0.13100000D+01 -0.54960889D+02 -0.54960889D+02 -0.54960889D+02
