        1000  1.000000000000000E-002           2   7.00000000000000     
   0.15200000D+01  0.15200000D+01  0.15200000D+01
   0.00000000D+00 -0.66311300D+02 -0.14195099D+03 -0.20077128D+03
   0.10000000D-01 -0.66303575D+02 -0.14194325D+03 -0.20076353D+03
   0.20000000D-01 -0.66280445D+02 -0.14191987D+03 -0.20074004D+03
   0.30000000D-01 -0.66242912D+02 -0.14188128D+03 -0.20070091D+03
   0.40000000D-01 -0.66192488D+02 -0.14182801D+03 -0.20064621D+03
   0.50000000D-01 -0.66131257D+02 -0.14176079D+03 -0.20057597D+03
   0.60000000D-01 -0.66061851D+02 -0.14168052D+03 -0.20049022D+03
   0.70000000D-01 -0.65987411D+02 -0.14158822D+03 -0.20038895D+03
   0.80000000D-01 -0.65911556D+02 -0.14148504D+03 -0.20027208D+03
   0.90000000D-01 -0.65838341D+02 -0.14137223D+03 -0.20013944D+03
   0.10000000D+00 -0.65772222D+02 -0.14125106D+03 -0.19999080D+03
   0.11000000D+00 -0.65718016D+02 -0.14112288D+03 -0.19982577D+03
   0.12000000D+00 -0.65680865D+02 -0.14098903D+03 -0.19964387D+03
   0.13000000D+00 -0.65666197D+02 -0.14085084D+03 -0.19944450D+03
   0.14000000D+00 -0.65679695D+02 -0.14070966D+03 -0.19922693D+03
   0.15000000D+00 -0.65727255D+02 -0.14056677D+03 -0.19899028D+03
   0.16000000D+00 -0.65814953D+02 -0.14042344D+03 -0.19873360D+03
   0.17000000D+00 -0.65949007D+02 -0.14028088D+03 -0.19845578D+03
   0.18000000D+00 -0.66135735D+02 -0.14014025D+03 -0.19815566D+03
   0.19000000D+00 -0.66381519D+02 -0.14000268D+03 -0.19783195D+03
   0.20000000D+00 -0.66692753D+02 -0.13986918D+03 -0.19748332D+03
   0.21000000D+00 -0.67075800D+02 -0.13974076D+03 -0.19710836D+03
   0.22000000D+00 -0.67536941D+02 -0.13961831D+03 -0.19670561D+03
   0.23000000D+00 -0.68082319D+02 -0.13950267D+03 -0.19627361D+03
   0.24000000D+00 -0.68717878D+02 -0.13939461D+03 -0.19581086D+03
   0.25000000D+00 -0.69449306D+02 -0.13929481D+03 -0.19531587D+03
   0.26000000D+00 -0.70281967D+02 -0.13920386D+03 -0.19478716D+03
   0.27000000D+00 -0.71220829D+02 -0.13912227D+03 -0.19422330D+03
