        1000  1.000000000000000E-002           2   10.0000000000000     
   0.19600000D+01  0.19600000D+01  0.19600000D+01
   0.00000000D+00 -0.14838989D+03 -0.17475882D+03 -0.41772042D+03
   0.10000000D-01 -0.14838847D+03 -0.17475740D+03 -0.41771898D+03
   0.20000000D-01 -0.14837238D+03 -0.17474129D+03 -0.41770260D+03
   0.30000000D-01 -0.14830838D+03 -0.17467718D+03 -0.41763733D+03
   0.40000000D-01 -0.14815310D+03 -0.17452160D+03 -0.41747863D+03
   0.50000000D-01 -0.14787648D+03 -0.17424434D+03 -0.41719482D+03
   0.60000000D-01 -0.14747878D+03 -0.17384550D+03 -0.41678407D+03
   0.70000000D-01 -0.14698296D+03 -0.17334779D+03 -0.41626683D+03
   0.80000000D-01 -0.14641672D+03 -0.17277865D+03 -0.41566785D+03
   0.90000000D-01 -0.14580265D+03 -0.17216039D+03 -0.41500638D+03
   0.10000000D+00 -0.14515683D+03 -0.17150871D+03 -0.41429470D+03
   0.11000000D+00 -0.14449033D+03 -0.17083433D+03 -0.41353979D+03
   0.12000000D+00 -0.14381102D+03 -0.17014467D+03 -0.41274501D+03
   0.13000000D+00 -0.14312470D+03 -0.16944510D+03 -0.41191136D+03
   0.14000000D+00 -0.14243592D+03 -0.16873966D+03 -0.41103826D+03
   0.15000000D+00 -0.14174838D+03 -0.16803153D+03 -0.41012403D+03
   0.16000000D+00 -0.14106523D+03 -0.16732329D+03 -0.40916618D+03
   0.17000000D+00 -0.14038922D+03 -0.16661711D+03 -0.40816160D+03
   0.18000000D+00 -0.13972279D+03 -0.16591479D+03 -0.40710669D+03
   0.19000000D+00 -0.13906815D+03 -0.16521788D+03 -0.40599749D+03
   0.20000000D+00 -0.13842728D+03 -0.16452768D+03 -0.40482970D+03
   0.21000000D+00 -0.13780197D+03 -0.16384528D+03 -0.40359874D+03
   0.22000000D+00 -0.13719386D+03 -0.16317157D+03 -0.40229987D+03
   0.23000000D+00 -0.13660440D+03 -0.16250726D+03 -0.40092816D+03
   0.24000000D+00 -0.13603491D+03 -0.16185288D+03 -0.39947861D+03
   0.25000000D+00 -0.13548654D+03 -0.16120881D+03 -0.39794616D+03
   0.26000000D+00 -0.13496034D+03 -0.16057526D+03 -0.39632572D+03
   0.27000000D+00 -0.13445719D+03 -0.15995232D+03 -0.39461227D+03
   0.28000000D+00 -0.13397786D+03 -0.15933995D+03 -0.39280090D+03
   0.29000000D+00 -0.13352300D+03 -0.15873796D+03 -0.39088682D+03
   0.30000000D+00 -0.13309318D+03 -0.15814610D+03 -0.38886546D+03
   0.31000000D+00 -0.13268885D+03 -0.15756400D+03 -0.38673249D+03
   0.32000000D+00 -0.13231037D+03 -0.15699122D+03 -0.38448388D+03
   0.33000000D+00 -0.13195804D+03 -0.15642727D+03 -0.38211594D+03
   0.34000000D+00 -0.13163209D+03 -0.15587160D+03 -0.37962539D+03
   0.35000000D+00 -0.13133269D+03 -0.15532364D+03 -0.37700938D+03
   0.36000000D+00 -0.13105998D+03 -0.15478280D+03 -0.37426554D+03
   0.37000000D+00 -0.13081405D+03 -0.15424848D+03 -0.37139202D+03
   0.38000000D+00 -0.13059496D+03 -0.15372011D+03 -0.36838752D+03
   0.39000000D+00 -0.13040275D+03 -0.15319712D+03 -0.36525132D+03
   0.40000000D+00 -0.13023745D+03 -0.15267900D+03 -0.36198332D+03
   0.41000000D+00 -0.13009906D+03 -0.15216527D+03 -0.35858403D+03
   0.42000000D+00 -0.12998759D+03 -0.15165550D+03 -0.35505463D+03
   0.43000000D+00 -0.12990304D+03 -0.15114933D+03 -0.35139692D+03
   0.44000000D+00 -0.12984539D+03 -0.15064646D+03 -0.34761340D+03
   0.45000000D+00 -0.12981461D+03 -0.15014666D+03 -0.34370721D+03
   0.46000000D+00 -0.12981066D+03 -0.14964977D+03 -0.33968213D+03
   0.47000000D+00 -0.12983348D+03 -0.14915572D+03 -0.33554260D+03
   0.48000000D+00 -0.12988299D+03 -0.14866448D+03 -0.33129366D+03
   0.49000000D+00 -0.12995907D+03 -0.14817612D+03 -0.32694097D+03
   0.50000000D+00 -0.13006155D+03 -0.14769074D+03 -0.32249075D+03
   0.51000000D+00 -0.13019024D+03 -0.14720854D+03 -0.31794976D+03
   0.52000000D+00 -0.13034486D+03 -0.14672974D+03 -0.31332526D+03
