        1000  1.000000000000000E-002           2   11.0000000000000     
   0.19000000D+01  0.19000000D+01  0.19000000D+01
   0.00000000D+00 -0.15749187D+03 -0.17254493D+03 -0.38706930D+03
   0.10000000D-01 -0.15749097D+03 -0.17254403D+03 -0.38706839D+03
   0.20000000D-01 -0.15748339D+03 -0.17253643D+03 -0.38706062D+03
   0.30000000D-01 -0.15745492D+03 -0.17250786D+03 -0.38703134D+03
   0.40000000D-01 -0.15738414D+03 -0.17243681D+03 -0.38695836D+03
   0.50000000D-01 -0.15724798D+03 -0.17230008D+03 -0.38681758D+03
   0.60000000D-01 -0.15703011D+03 -0.17208119D+03 -0.38659133D+03
   0.70000000D-01 -0.15672703D+03 -0.17177641D+03 -0.38627447D+03
   0.80000000D-01 -0.15634722D+03 -0.17139400D+03 -0.38587359D+03
   0.90000000D-01 -0.15590537D+03 -0.17094836D+03 -0.38540119D+03
   0.10000000D+00 -0.15541678D+03 -0.17045451D+03 -0.38487014D+03
   0.11000000D+00 -0.15489463D+03 -0.16992525D+03 -0.38429090D+03
   0.12000000D+00 -0.15434930D+03 -0.16937061D+03 -0.38367096D+03
   0.13000000D+00 -0.15378881D+03 -0.16879818D+03 -0.38301513D+03
   0.14000000D+00 -0.15321937D+03 -0.16821372D+03 -0.38232626D+03
   0.15000000D+00 -0.15264589D+03 -0.16762166D+03 -0.38160567D+03
   0.16000000D+00 -0.15207238D+03 -0.16702550D+03 -0.38085359D+03
   0.17000000D+00 -0.15150220D+03 -0.16642805D+03 -0.38006946D+03
   0.18000000D+00 -0.15093826D+03 -0.16583167D+03 -0.37925209D+03
   0.19000000D+00 -0.15038312D+03 -0.16523831D+03 -0.37839984D+03
   0.20000000D+00 -0.14983910D+03 -0.16464964D+03 -0.37751067D+03
   0.21000000D+00 -0.14930829D+03 -0.16406712D+03 -0.37658224D+03
   0.22000000D+00 -0.14879259D+03 -0.16349197D+03 -0.37561199D+03
   0.23000000D+00 -0.14829379D+03 -0.16292528D+03 -0.37459714D+03
   0.24000000D+00 -0.14781350D+03 -0.16236794D+03 -0.37353474D+03
   0.25000000D+00 -0.14735323D+03 -0.16182074D+03 -0.37242173D+03
   0.26000000D+00 -0.14691437D+03 -0.16128431D+03 -0.37125496D+03
   0.27000000D+00 -0.14649819D+03 -0.16075918D+03 -0.37003121D+03
   0.28000000D+00 -0.14610585D+03 -0.16024574D+03 -0.36874721D+03
   0.29000000D+00 -0.14573843D+03 -0.15974430D+03 -0.36739971D+03
   0.30000000D+00 -0.14539688D+03 -0.15925506D+03 -0.36598547D+03
   0.31000000D+00 -0.14508208D+03 -0.15877813D+03 -0.36450133D+03
   0.32000000D+00 -0.14479481D+03 -0.15831354D+03 -0.36294418D+03
   0.33000000D+00 -0.14453576D+03 -0.15786125D+03 -0.36131105D+03
   0.34000000D+00 -0.14430554D+03 -0.15742114D+03 -0.35959909D+03
   0.35000000D+00 -0.14410469D+03 -0.15699305D+03 -0.35780566D+03
   0.36000000D+00 -0.14393366D+03 -0.15657677D+03 -0.35592827D+03
   0.37000000D+00 -0.14379283D+03 -0.15617205D+03 -0.35396469D+03
   0.38000000D+00 -0.14368250D+03 -0.15577860D+03 -0.35191293D+03
   0.39000000D+00 -0.14360294D+03 -0.15539613D+03 -0.34977127D+03
   0.40000000D+00 -0.14355432D+03 -0.15502431D+03 -0.34753829D+03
   0.41000000D+00 -0.14353676D+03 -0.15466284D+03 -0.34521289D+03
   0.42000000D+00 -0.14355033D+03 -0.15431138D+03 -0.34279432D+03
   0.43000000D+00 -0.14359501D+03 -0.15396965D+03 -0.34028215D+03
   0.44000000D+00 -0.14367074D+03 -0.15363733D+03 -0.33767635D+03
   0.45000000D+00 -0.14377741D+03 -0.15331415D+03 -0.33497724D+03
   0.46000000D+00 -0.14391481D+03 -0.15299987D+03 -0.33218554D+03
   0.47000000D+00 -0.14408271D+03 -0.15269426D+03 -0.32930237D+03
   0.48000000D+00 -0.14428076D+03 -0.15239712D+03 -0.32632922D+03
   0.49000000D+00 -0.14450857D+03 -0.15210828D+03 -0.32326799D+03
   0.50000000D+00 -0.14476566D+03 -0.15182760D+03 -0.32012096D+03
   0.51000000D+00 -0.14505147D+03 -0.15155498D+03 -0.31689081D+03
   0.52000000D+00 -0.14536535D+03 -0.15129033D+03 -0.31358059D+03
   0.53000000D+00 -0.14570656D+03 -0.15103359D+03 -0.31019370D+03
   0.54000000D+00 -0.14607424D+03 -0.15078474D+03 -0.30673390D+03
   0.55000000D+00 -0.14646745D+03 -0.15054374D+03 -0.30320528D+03
   0.56000000D+00 -0.14688512D+03 -0.15031060D+03 -0.29961225D+03
   0.57000000D+00 -0.14732606D+03 -0.15008531D+03 -0.29595950D+03
   0.58000000D+00 -0.14778896D+03 -0.14986789D+03 -0.29225198D+03
   0.59000000D+00 -0.14827240D+03 -0.14965833D+03 -0.28849491D+03
   0.60000000D+00 -0.14877480D+03 -0.14945663D+03 -0.28469371D+03
   0.61000000D+00 -0.14929445D+03 -0.14926277D+03 -0.28085398D+03
   0.62000000D+00 -0.14982952D+03 -0.14907671D+03 -0.27698149D+03
   0.63000000D+00 -0.15037803D+03 -0.14889837D+03 -0.27308214D+03
   0.64000000D+00 -0.15093786D+03 -0.14872766D+03 -0.26916192D+03
   0.65000000D+00 -0.15150676D+03 -0.14856445D+03 -0.26522690D+03
   0.66000000D+00 -0.15208234D+03 -0.14840855D+03 -0.26128317D+03
   0.67000000D+00 -0.15266209D+03 -0.14825974D+03 -0.25733684D+03
   0.68000000D+00 -0.15324337D+03 -0.14811774D+03 -0.25339400D+03
   0.69000000D+00 -0.15382342D+03 -0.14798222D+03 -0.24946066D+03
   0.70000000D+00 -0.15439941D+03 -0.14785279D+03 -0.24554279D+03
   0.71000000D+00 -0.15496835D+03 -0.14772902D+03 -0.24164621D+03
   0.72000000D+00 -0.15552723D+03 -0.14761039D+03 -0.23777662D+03
   0.73000000D+00 -0.15607293D+03 -0.14749633D+03 -0.23393958D+03
   0.74000000D+00 -0.15660229D+03 -0.14738621D+03 -0.23014042D+03
   0.75000000D+00 -0.15711210D+03 -0.14727933D+03 -0.22638431D+03
   0.76000000D+00 -0.15759914D+03 -0.14717495D+03 -0.22267617D+03
   0.77000000D+00 -0.15806018D+03 -0.14707225D+03 -0.21902068D+03
   0.78000000D+00 -0.15849202D+03 -0.14697036D+03 -0.21542223D+03
   0.79000000D+00 -0.15889145D+03 -0.14686835D+03 -0.21188502D+03
   0.80000000D+00 -0.15925538D+03 -0.14676524D+03 -0.20841284D+03
   0.81000000D+00 -0.15958073D+03 -0.14666002D+03 -0.20500931D+03
   0.82000000D+00 -0.15986458D+03 -0.14655161D+03 -0.20167763D+03
   0.83000000D+00 -0.16010406D+03 -0.14643892D+03 -0.19842079D+03
   0.84000000D+00 -0.16029651D+03 -0.14632080D+03 -0.19524135D+03
   0.85000000D+00 -0.16043936D+03 -0.14619611D+03 -0.19214168D+03
   0.86000000D+00 -0.16053029D+03 -0.14606364D+03 -0.18912370D+03
   0.87000000D+00 -0.16056710D+03 -0.14592221D+03 -0.18618912D+03
   0.88000000D+00 -0.16054789D+03 -0.14577062D+03 -0.18333923D+03
   0.89000000D+00 -0.16047091D+03 -0.14560765D+03 -0.18057512D+03
   0.90000000D+00 -0.16033475D+03 -0.14543212D+03 -0.17789744D+03
   0.91000000D+00 -0.16013818D+03 -0.14524283D+03 -0.17530665D+03
   0.92000000D+00 -0.15988030D+03 -0.14503863D+03 -0.17280283D+03
   0.93000000D+00 -0.15956048D+03 -0.14481839D+03 -0.17038582D+03
   0.94000000D+00 -0.15917837D+03 -0.14458100D+03 -0.16805517D+03
   0.95000000D+00 -0.15873398D+03 -0.14432541D+03 -0.16581010D+03
   0.96000000D+00 -0.15822754D+03 -0.14405061D+03 -0.16364967D+03
   0.97000000D+00 -0.15765973D+03 -0.14375567D+03 -0.16157257D+03
   0.98000000D+00 -0.15703136D+03 -0.14343967D+03 -0.15957735D+03
   0.99000000D+00 -0.15634373D+03 -0.14310183D+03 -0.15766224D+03
   0.10000000D+01 -0.15559833D+03 -0.14274139D+03 -0.15582530D+03
   0.10100000D+01 -0.15479698D+03 -0.14235770D+03 -0.15406438D+03
   0.10200000D+01 -0.15394186D+03 -0.14195020D+03 -0.15237705D+03
   0.10300000D+01 -0.15303528D+03 -0.14151838D+03 -0.15076081D+03
   0.10400000D+01 -0.15208000D+03 -0.14106189D+03 -0.14921286D+03
   0.10500000D+01 -0.15107892D+03 -0.14058045D+03 -0.14773031D+03
   0.10600000D+01 -0.15003516D+03 -0.14007386D+03 -0.14631010D+03
   0.10700000D+01 -0.14895218D+03 -0.13954209D+03 -0.14494899D+03
   0.10800000D+01 -0.14783348D+03 -0.13898514D+03 -0.14364365D+03
   0.10900000D+01 -0.14668284D+03 -0.13840320D+03 -0.14239062D+03
   0.11000000D+01 -0.14550417D+03 -0.13779654D+03 -0.14118631D+03
   0.11100000D+01 -0.14430144D+03 -0.13716550D+03 -0.14002711D+03
   0.11200000D+01 -0.14307880D+03 -0.13651062D+03 -0.13890927D+03
   0.11300000D+01 -0.14184041D+03 -0.13583249D+03 -0.13782904D+03
   0.11400000D+01 -0.14059045D+03 -0.13513182D+03 -0.13678265D+03
   0.11500000D+01 -0.13933312D+03 -0.13440946D+03 -0.13576630D+03
   0.11600000D+01 -0.13807261D+03 -0.13366632D+03 -0.13477621D+03
   0.11700000D+01 -0.13681299D+03 -0.13290345D+03 -0.13380869D+03
   0.11800000D+01 -0.13555821D+03 -0.13212199D+03 -0.13286015D+03
   0.11900000D+01 -0.13431220D+03 -0.13132313D+03 -0.13192701D+03
   0.12000000D+01 -0.13307850D+03 -0.13050820D+03 -0.13100601D+03
   0.12100000D+01 -0.13186053D+03 -0.12967861D+03 -0.13009400D+03
   0.12200000D+01 -0.13066158D+03 -0.12883577D+03 -0.12918798D+03
   0.12300000D+01 -0.12948430D+03 -0.12798124D+03 -0.12828547D+03
   0.12400000D+01 -0.12833116D+03 -0.12711658D+03 -0.12738420D+03
   0.12500000D+01 -0.12720443D+03 -0.12624340D+03 -0.12648209D+03
   0.12600000D+01 -0.12610542D+03 -0.12536335D+03 -0.12557799D+03
   0.12700000D+01 -0.12503514D+03 -0.12447810D+03 -0.12467103D+03
